Episode_Index,Total_Cost,Fill_Rate,Lost_Sales,Avg_Inventory,Total_Holding_Cost,Total_Backlog_Cost,Total_Ordering_Cost
1,433321.3997,77.678,1557,124.6754,30544.0267,277158.8815,125618.4916
2,417050.5175,78.0079,1511,124.8544,30643.3954,265653.3715,120753.7506
3,421810.2437,77.5527,1565,124.3632,30679.1152,272395.4627,118735.6659
4,428695.4573,77.2212,1594,122.7897,30352.157,288301.6449,110041.6554
5,454202.4892,77.4824,1579,123.862,30295.1442,291689.2541,132218.0909
